Author Name,Total Publication,Total Citation,Total Years,Cite/Year,Cite/Paper,h index,g index,h(2) index,w index,h core citation,m index,f index,t index,tappered_h_index,Maxprod,wu index,pi index,weighted h index,woginger_index,Gh_index,Rm index,X index,h2upper_index,h2 center_index,h2 lower_index,k dash index,i10 index,normalized_h_index,platinium_h_index,m_qoutient_index,HI_index,AW_index,Ar index,V index,hm_index,hf index,gf index,gF index,hi index,h_m_index,k norm index,w norm index,gm index,A index,R index,P index,q2 index,e index,hg_index,pure h index,fractional g index,fractional h index,AWCR,Author/paper,cites/author,paper/author,k index,h dash index,hl norm,hc index,ha index,hi index s,Rational h index,Real h index,Class
P POPESCU,690,5935,108,54.9537037,0.024895656,36,60,9,9,2921,53,48,51,39.99474373,1806,120,25.58,45.54119015,0,36,17.41950378,9.273618495,27.98652064,21.83656276,-346.5037911,-374.6428571,141,0.052173913,2.867149758,0.333333333,12.98484056,77.03895119,39.27573466,0.307692308,25.16666667,23,61,690,10.53658537,25.16666667,22.79612468,22.91844987,690,81.13888889,54.04627647,8.601449275,43.68065934,1625,46.47580015,19.47606411,31,32,321.4218053,2.772463768,2421.2,343.3595238,8.540794327,1147.058824,22,12,5,10.53658537,37.01369863,18.5,0
Daniel Goldston,690,12173,290,41.97586207,0.051062313,56,98,13,14,8014,101,76,84,51.66452391,3362,150,57.58,75.88148654,0,56,25.25273867,6.403124237,40.53232564,25.76193214,-257.9232728,-2.857178403,196,0.08115942,3.406736632,0.193103448,18.50574713,110.3313192,53.28922655,0.18729097,52.33333333,57,99,690,49,52.33333333,56.61140025,56.74238068,690,143.1071429,89.52094727,17.64202899,75.20638271,4878,74.08103671,52.38320341,89,56,662.6075205,3.026086957,9872.105195,354.0593434,34.69928684,3252,56,24,12,49,57.03539823,11.4,1
P Frankl,691,18332,130,141.0153846,0.076675339,65,125,16,22,13137,150.5,93,104,58.34176776,5373,167,88.33,98.61034428,1,66,29.63958894,5.196152423,48.96901593,23.0471307,-193.9777438,-2.167998034,215,0.09406657,13.26483357,0.5,33.3692422,135.3957163,68.39651551,0.427631579,47.7,51,126,691,29.54545455,47.7,50.79178812,50.86362645,691,202.1076923,114.6167527,26.52966715,98.90652152,8912,90.13878189,43.82299106,85,55,538.7949203,1.947901592,9806.097619,481.2571429,68.27381398,5570,50,24,10,29.54545455,66,66,0
Chandrashekhar Khare,704,1553,56,27.73214286,0.006258059,21,33,6,5,907,31,27,29,21.97022641,480,60,9.92,25,0,22,11.52607692,6.92820323,30.00643915,28.39665164,-881.9703799,-3.010638298,48,0.029829545,0.827237216,0.375,18.52631579,39.40812099,23.80826187,0.308823529,21,22,34,704,21,21,21.5137817,21.71603348,704,43.19047619,30.11644069,2.205965909,25.51470164,466,26.32489316,21,32,21,78.00097827,1.133522727,1354.916667,670.0833333,3.097230773,337.4482759,21,7,3,21,22.02325581,11.5,1
G Bodenhausen,705,65292,64,1020.1875,0.26235911,103,249,23,35,54250,228,145,170,87.3604871,13420,256,382.44,199.8424379,18,103,44.76085688,3.16227766,66.99748821,16.248545,-78.2101942,-1.484246811,373,0.146099291,149.0486702,1.609375,35.93023256,255.5229931,133.5543585,1.337662338,60.23333333,68,250,705,35.01320132,60.23333333,67.90939184,67.93124732,705,526.6990291,232.916294,92.61276596,153.244902,43641,160.1468076,60.05297441,159,75,2799.72669,2.866666667,27990.55,299.75,460.168358,26441.31176,67,47,24,35.01320132,104.0096618,34.66666667,0
Henry P. Mckean,718,11906,143,83.25874126,0.046125654,51,98,13,16,7886,105,73,81,50.15293743,2970,150,60.86,75.20638271,0,53,24.40939421,8.124038405,44.3893835,21.846128,-251.9485973,-2.856267552,191,0.071030641,5.913921733,0.356643357,36.00589971,109.1146186,60.22665523,0.320754717,48.16666667,49,99,718,37.15714286,48.16666667,48.70182477,48.80648413,718,154.627451,88.8031531,16.5821727,73.17786551,5285,70.69653457,43.5317618,93,51,455.9390351,1.41643454,11102.5,580.0333333,32.52910794,3327.592593,48,18,9,37.15714286,52.00970874,26.5,1
Song Sun,730,6616,60,110.2666667,0.024796207,41,63,10,10,3204,62,53,57,43.12239222,2072,130,26.08,48.3011387,0,42,18.79050444,8.602325267,23.63966143,25.40810157,-376.0278114,69.24705882,157,0.056164384,6.193059361,0.683333333,17.5542522,81.33879763,33.30694031,0.640625,29.75,26,64,730,17.32989691,29.75,25.75,25.90553204,730,78.14634146,56.60388679,9.063013699,50.41825066,1523,50.82322304,26.65568932,41,26,751.9999385,2.335616438,3241.5,369.6690476,8.724259701,1095.491228,25,15,6,17.32989691,42,42,1
S Li,740,110080,77,1429.61039,0.401502717,176,280,23,39,63294,262,232,249,164.0639164,34918,577,241.44,212.0212254,54,178,56.50720148,21.02379604,29.51853198,28.13953488,-47.83248547,-6.41817328,740,0.237837838,340.015444,2.285714286,49.18429003,331.7830617,82.99962905,1.676190476,108.7797619,94,281,740,47.8763524,108.7797619,93.81186374,93.92142987,740,359.625,251.5829883,148.7567568,214.7370485,32318,221.9909908,91.79454244,136,152,3490.359959,3.578378378,37755.26429,259.5011905,202.5657874,22843.24498,93,44,19,47.8763524,177,177,0
N Horwitz,744,22688,182,124.6593407,0.081864761,76,132,14,18,14075,122,102,110,73.57681269,7200,229,91.04,98.93432165,3,78,30.8705548,12,36.57880818,25.4583921,-185.8030677,-3.962441315,294,0.102150538,12.73401867,0.417582418,18.61837339,150.6253631,72.75060137,0.397905759,35.77619048,31,133,744,12.66666667,35.77619048,30.90549197,30.96033145,744,185.1973684,118.6381052,30.49462366,96.29122494,8299,100.1598722,31.02687008,43,31,789.8896487,4.081989247,4639.504762,300.3583333,49.8330231,5733.854545,30,24,10,12.66666667,77.00653595,39,0
DE Goldberg,750,91693,52,1763.326923,0.325585442,146,285,24,44,68275,291.5,203,227,124.7152612,22500,380,349.5,222.2903507,19,146,53.65028039,10,51.21328782,23.24713991,-70.6313459,-2.020910646,621,0.194666667,343.2609744,2.807692308,50.81206497,302.8085204,113.0192434,2.28125,86.85952381,88,286,750,47.26385809,86.85952381,87.86745701,87.9174528,750,467.6369863,261.2948526,122.2573333,206.2983277,46959,203.9852936,83.06938835,171,105,3763.59839,2.873333333,37777.36429,334.0357143,356.4403208,30202.70485,87,56,24,47.26385809,147.0102389,37,0
T Basak,756,14448,50,288.96,0.050491707,58,95,12,13,7422,90.5,77,82,60.22708677,4275,200,51.67,72.53275122,1,59,24.87456534,13.07669683,28.08693245,23.28349945,-231.5753045,-30.15859031,293,0.076719577,22.16888889,1.16,17.05484247,120.1998336,47.97551459,1.094339623,34.90238095,30,96,756,16.25120773,34.90238095,29.84289184,29.94179125,756,127.9655172,86.15103017,19.11111111,72.44998275,4058,74.22937424,30.70130369,46,34,1604.952787,3.400793651,4881.059524,295.327381,20.18825315,2870.292683,29,34,14,16.25120773,59.01709402,20.33333333,0
FW McLafferty,760,50401,109,462.3944954,0.17428937,107,210,20,30,36975,175,146,162,93.9990604,11639,290,230.86,163.6612355,7,108,42.04564125,10.63014581,50.64582052,22.71581913,-111.9918256,-2.098452824,413,0.140789474,65.10027764,0.981651376,39.49490044,224.5016704,99.01114455,0.849206349,62.54285714,66,211,760,32.07002801,62.54285714,65.86610255,65.9161723,760,345.5607477,192.2888452,66.31710526,136.8393218,25526,149.8999666,58.57894671,114,106,1749.897838,2.709210526,18465.45238,369.102381,182.6363002,16859.76543,65,36,17,32.07002801,108.0046512,54.5,0
DF Hendry,766,40366,147,274.5986395,0.137411025,88,196,21,30,34339,240,120,140,68.70188338,10560,182,235.89,160.5833117,8,90,39.30237654,6.633249581,66.10266066,19.18446217,-133.0946836,-1.385778275,240,0.114882507,31.54657999,0.598639456,44.05751634,200.9129165,111.0189173,0.539877301,62.75,73,197,766,45.28654971,62.75,72.84225421,72.87157509,766,390.2159091,185.307852,52.69712794,145.327217,26595,131.3316413,63.12857019,140,86,1534.998331,1.997389034,21638.53333,464.3761905,305.4729792,16716.85714,72,38,17,45.28654971,89,89,0
JF Thisse,768,44029,59,746.2542373,0.149101241,87,205,19,27,36654,198,124,142,73.65205636,9063,206,271.44,160.3184331,9,88,38.85794948,1.732050808,66.05873402,17.19094233,-117.8132594,-1.473166247,267,0.11328125,84.53661282,1.474576271,33.83088608,209.8308843,115.8888836,1.208333333,52.25,59,206,768,33.05240175,52.25,58.89909715,58.92359581,768,421.3103448,191.4523439,57.32942708,131.2478571,29085,133.5477443,53.62423847,128,82,1636.802298,2.571614583,18429.14048,344.8333333,284.929196,17819.6831,58,36,16,33.05240175,88.00571429,44.5,0
MH Abraham,772,44549,272,163.7830882,0.149303903,103,195,18,28,31140,172.5,141,156,93.26526288,11480,287,190.69,147.2073368,5,104,40.21873657,12.80624847,46.31753799,23.81422703,-124.8086377,-2.426662971,381,0.133419689,21.85188872,0.378676471,33.53690426,211.0663403,93.90167096,0.357638889,60.5,54,196,772,30.05382436,60.5,53.88604462,53.93694583,772,302.3300971,176.465294,57.70595855,133.2947861,20531,141.721558,55.63761236,117,87,1735.363044,3.071243523,17937.6381,329.5285714,135.4958111,13555.72436,53,36,15,30.05382436,104,104,0
P Sadowski,785,20186,89,226.8089888,0.065431679,71,132,15,18,14416,108.5,95,105,62.75025372,5145,180,104.43,100.1399021,2,71,30.27680415,10.24695077,46.79480828,24.97275339,-222.8970574,-2.190223527,220,0.09044586,20.51393402,0.797752809,29.45824524,142.0774437,71.57072759,0.724489796,44.33333333,43,133,785,22.30530973,44.33333333,42.85323238,42.9126127,785,203.0422535,120.0666482,25.71464968,87.76958471,9375,96.80909048,39.79543933,79,59,1141.879671,2.410191083,8772.533333,439.95,65.36728021,6339.285714,42,29,15,22.30530973,72.00699301,36,0
J Matteson,790,20271,295,68.71525424,0.064878619,67,133,16,20,15229,135,92,103,58.1757983,5192,167,111.5,104.8236615,1,68,30.18722253,6.633249581,53.31261408,22.14493612,-214.4245474,-1.875336927,213,0.084810127,5.82774941,0.227118644,20.67578125,142.3762621,88.03389499,0.218954248,31.87619048,37,134,790,16.50367647,31.87619048,36.89444535,36.9360663,790,227.2985075,123.4058345,25.65949367,95.1052049,10740,94.3980932,33.25276415,60,43,891.7940963,3.240506329,5612.085714,345.7238095,78.89198295,6986.213592,36,27,14,16.50367647,68,68,0
AK Cheetham,791,43350,243,178.3950617,0.138394054,104,190,19,29,29755,185,143,157,93.15871483,11662,283,170.98,146.9421655,7,106,40.39193502,10.90871211,43.92848904,24.95040369,-133.6955017,-2.583717824,429,0.13147914,23.45522935,0.427983539,30.02335766,208.2066281,88.84034637,0.404669261,54.2,56,191,791,28.09350649,54.2,55.87103513,55.93021915,791,286.1057692,172.4963768,54.80404551,138.7083271,18939,140.5702671,54.05298026,93,70,1889.094314,3.463969659,13097.73333,277.6833333,121.2952335,12545.57962,55,40,17,28.09350649,105,105,0
S Rinaldi,797,22522,247,91.18218623,0.070823231,63,141,15,19,16920,122,88,100,58.44609858,5448,172,136.14,110.3992754,2,63,29.58407959,1.414213562,57.50377409,17.62276885,-180.4413462,-1.909050967,236,0.079046424,7.207625763,0.255060729,21.05283019,150.0733154,61.21523486,0.235074627,34.79285714,36,142,797,16.06882591,34.79285714,35.91538302,35.94560874,797,268.5714286,130.0769003,28.25846926,87.66983518,12951,94.24966843,31.81722855,76,37,877.4791471,2.992471769,7649.780952,376.577381,85.3504641,8159.13,35,23,11,16.06882591,64.01574803,21.66666667,0
S Sawaya,797,6404,108,59.2962963,0.036914705,26,74,9,8,4252,62.5,26,131,51.91854513,884,149,34.17,49.03060269,0,51,16.8177194,5,41.05246721,10.55590256,-265.1155528,-21.31939163,132,0.032622334,1.934383568,0.240740741,10.45509586,80.02499609,45.76024475,0.230088496,20.56666667,34,75,797,6.969072165,20.56666667,17.89127163,17.95487196,797,163.5384615,65.20736155,8.035131744,40.31128874,3576,43.8634244,13.46090176,40,20,402.4858234,2.486825596,2437.37381,428.202381,8.569251505,709.740458,17,13,7,6.969072165,27,58,0
W Takahashi,802,13518,157,86.10191083,0.041980975,53,101,12,15,8374,106,74,82,52.60354122,3082,160,65.82,77.76888838,0,53,24.90603391,6.782329983,41.55940228,20.77970114,-255.9920107,-3.753246753,234,0.066084788,5.690026526,0.337579618,17.20194253,116.2669343,65.792712,0.29281768,35.95,36,102,802,18.72666667,35.95,35.83012065,35.90938009,802,158,91.50956234,16.8553616,74.95331881,5565,73.1641989,31.50417962,67,53,409.6345916,3.081047382,6352.2,349.7333333,27.90024203,3596.890244,35,18,7,18.72666667,54.00934579,27,0
Jean-Pierre Wintenberger,802,9061,66,137.2878788,0.028139489,48,81,11,12,5448,89,66,72,46.38440831,2485,136,42.61,63.95310782,0,49,22.22498437,8.426149773,35.22789979,25.42765699,-360.0816687,-4.173319859,170,0.059850374,8.2167309,0.727272727,22.60481503,95.18928511,59.98735978,0.615384615,41.41666667,38,82,802,32.91428571,41.41666667,37.72038399,37.84891292,802,113.5,73.81056835,11.29800499,65.36053855,3144,62.35382907,39.74777622,71,37,369.6451516,2.123441397,6285.769048,460.3761905,17.41762564,2096,37,21,9,32.91428571,49,49,1
CJ Humphreys,808,25122,86,292.1162791,0.076864238,60,149,12,15,18747,109,82,90,59.78084213,11297,183,160.83,113.9122469,1,62,27.41391715,1,60.29376642,14.33006926,-153.2720325,-1.955759331,257,0.074257426,21.6918029,0.697674419,19.33785401,158.4992114,119.1495021,0.588235294,35.96666667,32,150,808,16,35.96666667,31.94145242,31.96174668,808,312.45,136.9196845,31.09158416,80.87026648,15147,94.55157323,30.98386677,119,49,846.8482955,3.102722772,15821.48333,333.8333333,91.43120443,10098,31,24,9,16,61.00826446,31,0
R Kan,810,42279,80,528.4875,0.128720829,79,197,18,23,33396,130.5,108,125,72.84979179,10980,214,277.43,161.2606586,6,79,35.82021198,2.449489743,64.41495778,14.7614655,-115.7643274,-1.675582852,324,0.097530864,51.54384259,0.9875,24.98633346,205.6185789,116.8722474,0.858695652,46.83214286,46,198,810,20.73421927,46.83214286,45.93292037,45.95210388,810,422.7341772,182.745725,52.1962963,101.535708,27155,124.7517535,40.47225373,116,68,1930.891474,3.161728395,16275.54643,351.1869048,198.4633142,17161.96,45,31,18,20.73421927,80.00628931,40,0
M Jimbo,815,29766,292,101.9383562,0.08951642,69,165,17,24,23715,167,98,115,61.93923202,6622,180,187.62,131.9659047,7,69,33.24752624,2.645751311,63.67667809,15.99475912,-152.5969227,-1.632697947,243,0.084662577,8.630363896,0.23630137,21.06968902,172.5282586,86.36309011,0.219745223,36.35,40,166,815,18.59765625,36.35,39.92616863,39.94890143,815,343.6956522,153.9967532,36.52269939,107.3452374,18954,106.7005155,35.82231541,118,56,888.0306384,3.274846626,15375.92143,330.8869048,143.1392854,11372.4,39,27,12,18.59765625,70.02158273,18,0
ZY Li,820,166793,19,8778.578947,0.495508155,204,358,27,50,103430,326,275,299,190.7346831,49569,675,439.33,271.7958793,74,205,65.03211793,23.08679276,37.18261558,24.95068738,-37.47459426,-4.080065882,820,0.248780488,2183.939153,10.73684211,53.5296,408.4029873,81.68071957,4.636363636,121.247619,105,359,820,52.34716981,121.247619,104.8630036,104.9351532,820,507.0098039,321.6053482,203.4060976,257.8836947,61814,270.2443339,103.338389,168,134,5932.407552,3.81097561,51540.11032,263.6944444,333.7574616,42174.10033,104,64,26,52.34716981,205,205,0
M Santosh,820,35958,37,971.8378378,0.106823921,98,169,18,25,23316,172.5,133,145,89.65925979,10440,271,130.93,130.4300579,2,101,37.70460406,10.95445115,38.13337783,26.70893821,-161.6163302,-3.261975492,384,0.119512195,116.1464733,2.648648649,29.47909024,189.6259476,59.42286584,2.041666667,53.04047619,44,170,820,21.72850679,53.04047619,43.88512674,43.9485789,820,237.9183673,152.695776,43.85121951,130.0192293,13712,128.6934342,46.14535367,81,56,2530.429887,3.324390244,11229.60119,320.5559524,80.87605079,9267.42069,43,47,22,21.72850679,99.00507614,50,0
W Strobl,830,4010,84,47.73809524,0.011627738,29,54,8,8,2398,61,41,45,31.29123032,1012,87,23.67,41.50903516,0,30,15.74481064,6.782329983,38.82793017,20.97256858,-539.0773067,-3.901840491,85,0.034939759,1.667957544,0.345238095,13.00378174,63.3245608,39.58956091,0.341176471,15.35,16,55,830,6.622047244,15.35,15.87804878,15.94389027,830,82.68965517,48.96937819,4.831325301,42.05948169,1557,39.57271787,13.85782703,24,18,323.547823,2.230120482,1285.816667,549.0833333,7.187045951,1003.4,15,17,8,6.622047244,30.03389831,10.66666667,0
S Shimomura,839,9402,224,41.97321429,0.026681423,43,71,10,10,4123,72,58,62,48.84513502,2716,160,33.92,55.03635162,0,44,19.97783074,13.92838828,24.18634333,19.6660285,-307.9025739,7.693620845,248,0.05125149,2.151189767,0.191964286,12.12264785,96.96391081,47.00053191,0.17768595,28.98333333,27,72,839,10.68786127,28.98333333,26.79377669,26.9281004,839,95.88372093,64.21059103,11.20619785,55.64171097,2274,55.25395913,21.43777122,32,43,344.9569194,3.547079857,3250.719048,315.6190476,8.752254926,1577.129032,26,12,5,10.68786127,44.01149425,22.5,0
T Acar,847,9355,63,148.4920635,0.026049208,40,73,10,10,4204,75,56,61,48.17534836,2562,151,37.12,54.53439282,0,43,19.45979202,11.04536102,28.26296098,17.10315339,-290.4222341,10.28778718,233,0.047225502,7.012612207,0.634920635,11.6586373,96.72124896,44.43403797,0.606060606,27.30952381,23,74,847,11.5942029,27.30952381,22.85452359,22.94826296,847,105.1,64.83826031,11.04486423,54.77225575,2604,54.03702434,21.53527608,40,24,1412.062527,3.430932704,3316.938095,363.2333333,9.171278376,1707.540984,22,32,14,11.5942029,41,41,0
W Home,848,3803,235,16.18297872,0.010564593,30,45,7,6,1684,44,38,41,32.69415598,1064,95,16.84,35.02855978,0,33,14.75251636,7.483314774,21.40415461,23.66552722,-590.3497239,8.565217391,95,0.035377358,0.57251104,0.127659574,17.24745763,61.66846844,36.29049462,0.127659574,24.56666667,26,46,848,15.25423729,24.56666667,25.59832905,25.83565606,848,56.13333333,41.03656906,4.484669811,36.33180425,784,36.74234614,21.39222098,34,30,246.8698008,1.739386792,2821.62381,664.9619048,3.679618984,573.6585366,25,12,5,15.25423729,31,31,0
D Band,851,28067,206,136.2475728,0.077420654,67,163,16,20,23360,135,95,109,58.00230572,6054,153,192.63,130.2305648,4,70,32.24725352,1.414213562,67.23554352,15.99387181,-170.3815869,-1.453846154,198,0.078730905,10.72689469,0.325242718,24.23161921,167.5320865,88.18763816,0.30875576,34.65952381,40,164,851,18.24796748,34.65952381,39.92618297,39.94580824,851,348.6567164,152.8397854,32.98119859,95.1052049,18871,104.5035885,34.96589511,82,49,1289.571107,2.764982374,8366.816667,456.3047619,163.6797958,11599.6055,39,28,14,18.24796748,68.01481481,23.33333333,0
Peter Sarnak,865,42232,525,80.44190476,0.224472332,66,203,16,20,34112,119,64,303,112.6218339,4550,319,215.77,141.9718282,5,131,35.05541536,9.949874371,56.63714719,10.31445349,-91.94449706,-2.865345986,388,0.076300578,6.137763832,0.125714286,27.65988372,205.5042579,99.57155838,0.121546961,67.85873016,86,204,865,38.54867257,67.85873016,43.92543754,43.95621803,865,516.8484848,184.6943421,48.82312139,88.62279616,29756,115.74973,50.44018625,171,63,1423.070161,2.386127168,30285.13214,431.3781746,98.90906049,6481.50495,43,24,11,38.54867257,67,120,1
James Newton,899,202135,136,1486.286765,0.499653936,206,440,33,61,167151,359,281,318,163.0492611,43600,480,936.71,347.3557254,37,206,71.13002455,14.14213562,61.69886462,20.99389022,-53.31634799,-1.520253834,672,0.229143493,340.5729405,1.514705882,30.61563895,449.5942615,186.4723351,1.503649635,135.1582071,137,441,899,24.12507106,135.1582071,136.8763802,136.9084968,899,811.4126214,408.8410449,224.8442714,271.9448473,124715,301.0647771,70.49655764,320,203,25609.89313,6.728587319,112546.5517,500.260048,1074.289527,80790.22013,136,103,61,24.12507106,207.0096852,41.6,1
Simon  Donaldson;,905,5885,178,33.06179775,0.014354884,36,69,10,10,4031,71.5,50,56,35.20658757,1650,100,37.76,53.04714884,0,37,18.79623697,5.477225575,46.47408666,22.02209006,-500.0849618,-2.250338906,100,0.039779006,1.315165435,0.202247191,30.39179104,76.71375366,54.51651126,0.197802198,34.83333333,37,70,905,31.6097561,34.83333333,36.67849169,36.7797791,905,111.9722222,63.49015672,6.502762431,50.73460358,2735,49.83974318,33.73353257,64,36,487.1082788,1.184530387,5231.116667,846.45,14.13842252,1758.214286,36,19,11,31.6097561,37.02739726,13,1
Manjul Bhargava,907,6928,84,82.47619048,0.031296303,29,77,7,6,4194,46,25,145,60.25561098,1056,167,32.44,46.93612681,0,59,16.73451674,9.746794345,34.06466513,12.1391455,-313.9289838,12.46583851,151,0.031973539,2.637055704,0.345238095,21.82821577,83.23460819,41.13797921,0.311827957,31.91666667,47,78,907,19.55813953,31.91666667,23.8186493,23.92364319,907,144.6206897,64.76109943,7.638368247,36.52396474,3353,47.2546294,23.81566809,69,20,292.1101441,1.328555678,5869.016667,790.5666667,6.560347936,670.6,23,9,5,19.55813953,30.01694915,22.5,1
S Viswanath,910,13483,112,120.3839286,0.032527955,54,90,12,14,6526,89,73,78,57.45717331,3553,180,49.29,68.35202996,0,54,23.7590917,14.45683229,26.77445672,21.6272343,-291.2111548,33.08684211,298,0.059340659,7.143661695,0.482142857,17.65720446,116.116321,49.75942122,0.461538462,32.85952381,28,91,910,14.29411765,32.85952381,27.84396404,27.94593191,910,120.8518519,80.78366171,14.81648352,69.32532005,3610,69.71370023,27.78277079,41,46,1322.794353,3.058241758,4516.764286,371.7357143,13.89857287,2499.230769,27,28,15,14.29411765,55.03669725,11.2,0
M Sanchis,920,16111,130,123.9307692,0.038028136,61,108,12,15,9673,97,80,87,58.8782446,3871,180,74.27,83.08429454,1,61,26.24660299,8.888194417,37.32232636,23.09602135,-285.6433493,-4.447014052,268,0.066304348,8.217148829,0.469230769,20.81602374,126.9291141,63.20756623,0.432624113,33.71666667,32,109,920,15.9017094,33.71666667,31.87227539,31.94035131,920,158.5737705,98.35141077,17.51195652,76.92203845,5952,81.16649555,31.14489161,47,61,890.8747026,2.930434783,5024.866667,427.4666667,26.73065466,4173.241379,31,22,10,15.9017094,62.01626016,20.66666667,0
W Wang,920,69339,42,1650.928571,0.163666619,125,209,18,28,35015,199,168,180,127.6584114,19550,440,176.93,157.62614,13,127,44.16382733,20.61552813,27.96406063,22.53421595,-93.81589005,-83.84681373,916,0.135869565,224.3109472,2.976190476,38.16793893,263.3229956,78.01496298,1.689189189,84.36071429,70,210,920,38.1097561,84.36071429,69.81980243,69.93133734,920,280.12,187.1229542,75.36847826,157.718103,19390,161.6322988,69.0197038,132,119,1896.468401,3.275,30925.49881,361.4845238,76.88577282,13465.27778,69,30,12,38.1097561,126.0039841,63.5,0
P Halmos,937,19829,80,247.8625,0.045122004,60,133,16,19,15074,115,84,97,55.19905753,4370,160,124.92,104.2688832,2,61,28.90952854,3.16227766,57.86474356,18.15522719,-241.3888749,-1.820213893,197,0.064034152,15.87166489,0.75,33.16814159,140.8154821,106.0636601,0.652173913,51.53333333,52,134,937,37.11340206,51.53333333,51.82017423,51.86882848,937,251.2333333,122.7762192,21.16221985,83.06623863,11474,89.33084574,47.18902546,117,60,433.7878734,1.808964781,15492.22619,696.7404762,67.08712976,7097.319588,51,17,8,37.11340206,61.00826446,31,0
F Harary,939,37111,63,589.0634921,0.084089004,91,179,18,24,27312,152,120,134,78.02266551,8281,230,194.82,139.5779352,5,91,37.11923843,9.539392014,51.52650158,22.31413867,-181.7762927,-2.033848749,375,0.096911608,57.08709029,1.444444444,47.49805447,192.6421553,105.4423675,0.989130435,62.91666667,62,180,939,43.58421053,62.91666667,61.84690393,61.89973323,939,300.1318681,165.2634261,39.52183174,117.6095234,19031,127.6283668,62.97748136,128,90,744.6116163,1.915867945,20756.66667,599.85,111.5592043,12924.03731,61,22,8,43.58421053,92.00546448,46,0
C Blakemore,960,46023,79,582.5696203,0.099772373,109,201,18,28,33664,180,146,161,92.08501366,11881,263,208.62,154.408549,6,109,41.70517213,10.44030651,47.56752059,25.81535319,-174.9277535,-2.083356449,382,0.113541667,66.14592563,1.379746835,37.95429815,214.5297182,108.3858682,1.197802198,62.95,63,202,960,32.91135734,62.95,62.86035021,62.91647654,960,308.8440367,183.4775191,47.940625,140.0714104,21783,148.0168909,59.89438997,112,99,1644.260509,2.871875,17719.81667,448.7928571,132.1713247,14747.49689,62,35,14,32.91135734,110.0091324,36.66666667,0
J Meseguer,979,32339,183,176.715847,0.067413646,84,166,17,22,23059,154,115,128,75.97173853,7315,229,167.33,126.3882906,4,84,35.2233965,9.746794345,49.74489007,21.81885649,-204.032283,-2.235369592,315,0.085801839,15.16254458,0.459016393,31.56852207,179.8304757,75.41982498,0.413793103,51.98333333,52,167,979,27.88932806,51.98333333,51.86827712,51.9195708,979,274.5119048,151.8519015,33.03268641,113.7365377,16003,118.0847154,48.40148301,104,75,1248.584011,2.660878447,14087.10476,505.2809524,83.13130292,10501.96875,51,30,14,27.88932806,85.01183432,28.33333333,0
